id,title
b37b-brfu,"The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings.
Update Frequency: Annually"
b3qc-c6fh,Details about the Housing Programs and the corresponding Lead Agency Contact Details
b3wh-m425,CCRB: Disposition of Abuse of Authority Allegations 2006
b55q-34ps,Health Center Districts - by Department of City Planning
b59s-jsgk,Listing of Latin media organizations
b79y-xcs9,"Wastewater Treatment Plants

Visit the below link for info on SPEDES permits. http://www.nyc.gov/html/dep/pdf/harbor/spdes_bmp_report_2012.pdf"
b7kx-qikm,Listing of NYC farmers markets.
b7t4-zm44,"A list of electronic databases available at Brooklyn Public Library.
Update schedule: As required"
b937-zdky,Basketball Courts in New York City Department of Parks & Recreation properties.
b9e9-2we4,"New York City Results on the New York State English Language Arts (ELA) Tests, Grades 3 - 8
Notes:
As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7.
Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency.
In 2007, the New York State Education Department updated its testing policy for English Language Learners: ELLs in an English Language School System for more than one year are required to take the ELA exam. Previously, ELLs in an English Language School System for less than 3 years were exempt from taking the ELA exam."
b9km-gdpy,"The dataset comes from CouncilStat, which is used by many NYC Council district offices to enter and track constituent cases that can range from issues around affordable housing, to potholes and pedestrian safety. This dataset aggregates the information that individual staff have input. However, district staffs handle a wide range of complex issues. Each offices uses the program differently, and thus records cases, differently and so comparisons between accounts may be difficult. Not all offices use the program. For more info - http://labs.council.nyc/districts/data/"
b9uf-7skp,Latest available data and trends in the state assessment results of math for grades 3 through 8. Data are disaggregated by school and  gender.
ba8s-jw6u,"<div>This dataset includes trip records from all trips completed in yellow taxis from in NYC from January to June in 2015.  Records include fields capturing pick-up and drop-off dates/times, pick-up and drop-off locations, trip distances, itemized fares, rate types, payment types, and driver-reported passenger counts. The data used in the attached datasets were collected and provided to the NYC Taxi and Limousine Commission (TLC) by technology providers authorized under the Taxicab Passenger Enhancement Program (TPEP).  The  trip data was not created by the TLC, and TLC makes no representations as to the accuracy of these data.<br></div>"
bawj-6bgn,"The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings.
Update Frequency: Annually"
bbs3-q5us,A listing of campaign contributions for candidates for City office during the 209 election cycle
bbvw-ivc8,CCRB: Total Allegations and Total Complaints Received 2005 - 2009
bc8t-ecyu,"The PAD (Property Address Directory) file contains additional geographic information at the tax lot level not found in the PLUTO files.  This data includes alias addresses and Building Identification Numbers (BINs).  It consists of two ASCII, comma delimited files: a tax lot file and an address file.

Note To Users: A new field (ZIP Code) has been added to the bobaadrx (Address) file.  Please check your procedures to make sure this does not cause any problems.  For earlier versions, see PAD releases on the BYTES of the BIG APPLE archive page."
bevq-88e4,"""The records of selected individual members of the Board of Education, 1934-2002, documenting the work of the citizen policy making board.
"""
bexe-qnej,"Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009.
Update Frequency: Annually"
bfiu-cc7d,This table represents the distribution of abuse of authority allegations
bhs9-p657,Detention demographic statistics reported in compliance with Introduction 153-A and 37-A passed by the New York City Council.
bj6m-ydtj,Summary of waivers of MWBE goals required by LL1
bj76-nbjg,"Every year, all parents, all teachers, and students take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 

Survey results provide insight into a school's learning environment and contribute a measure of diversification that goes beyond test scores on the Progress Report. Survey questions assess the community's opinions on academic expectations, communication, engagement, and safety and respect. School leaders can use survey results to better understand their own school's strengths and target areas for improvement. 

Over 800,000 New Yorkers participated in the survey in 2008. 347,829 parents, 48,002 teachers, and 410,708 students submitted surveys and contributed feedback to their schools."
bjuu-44hx,"Data for removing derelict vehicle operations from city streets, Gives disposition (complaints) of derelict vehicles reported to DSNY from 311.

https://data.cityofnewyork.us/City-Government/Derelict-Vehicle-Dispositions-Tow/vr8p-8shw
https://data.cityofnewyork.us/City-Government/Derelict-Vehicles-Dispositions-Complaints/pq5i-thsu
https://data.cityofnewyork.us/City-Government/Derelict-Vehicles-Dispositions-Rentals/v6j6-k9uc"
